type,date,value,unit,position
FAT_PERCENT,"2024-01-21 10:24:42",8,
FAT_FREE_MASS,"2024-01-21 10:24:42",59,
"Fat Free Percent","2024-01-21 10:24:42",92,
MUSCLE_PERCENT,"2024-01-21 10:24:42",87,
BONE_PERCENT,"2024-01-21 10:24:42",5,
WATER_PERCENT,"2024-01-21 10:24:42",63,
FAT_PERCENT,"2024-01-18 11:08:04",5,
FAT_FREE_MASS,"2024-01-18 11:08:04",61,
"Fat Free Percent","2024-01-18 11:08:04",95,
MUSCLE_PERCENT,"2024-01-18 11:08:04",90,
BONE_PERCENT,"2024-01-18 11:08:04",5,
WATER_PERCENT,"2024-01-18 11:08:04",72,
FAT_PERCENT,"2024-01-12 11:42:47",8,
FAT_FREE_MASS,"2024-01-12 11:42:47",60,
"Fat Free Percent","2024-01-12 11:42:47",92,
MUSCLE_PERCENT,"2024-01-12 11:42:47",87,
BONE_PERCENT,"2024-01-12 11:42:47",5,
WATER_PERCENT,"2024-01-12 11:42:47",64,
FAT_PERCENT,"2024-01-04 03:25:02",7,
FAT_FREE_MASS,"2024-01-04 03:25:02",61,
"Fat Free Percent","2024-01-04 03:25:02",93,
MUSCLE_PERCENT,"2024-01-04 03:25:02",88,
BONE_PERCENT,"2024-01-04 03:25:02",5,
WATER_PERCENT,"2024-01-04 03:25:02",67,
FAT_PERCENT,"2023-12-23 10:10:43",8,
FAT_FREE_MASS,"2023-12-23 10:10:43",59,
"Fat Free Percent","2023-12-23 10:10:43",92,
MUSCLE_PERCENT,"2023-12-23 10:10:43",88,
BONE_PERCENT,"2023-12-23 10:10:43",5,
WATER_PERCENT,"2023-12-23 10:10:43",63,
FAT_PERCENT,"2023-12-15 12:58:01",7,
FAT_FREE_MASS,"2023-12-15 12:58:01",59,
"Fat Free Percent","2023-12-15 12:58:01",93,
MUSCLE_PERCENT,"2023-12-15 12:58:01",88,
BONE_PERCENT,"2023-12-15 12:58:01",5,
WATER_PERCENT,"2023-12-15 12:58:01",64,
FAT_PERCENT,"2023-11-12 12:24:57",9,
FAT_FREE_MASS,"2023-11-12 12:24:57",59,
"Fat Free Percent","2023-11-12 12:24:57",91,
MUSCLE_PERCENT,"2023-11-12 12:24:57",87,
BONE_PERCENT,"2023-11-12 12:24:57",5,
WATER_PERCENT,"2023-11-12 12:24:57",62,
FAT_PERCENT,"2023-11-12 12:24:21",8,
FAT_FREE_MASS,"2023-11-12 12:24:21",59,
"Fat Free Percent","2023-11-12 12:24:21",92,
MUSCLE_PERCENT,"2023-11-12 12:24:21",87,
BONE_PERCENT,"2023-11-12 12:24:21",5,
WATER_PERCENT,"2023-11-12 12:24:21",62,
FAT_PERCENT,"2023-10-30 01:19:11",8,
FAT_FREE_MASS,"2023-10-30 01:19:11",61,
"Fat Free Percent","2023-10-30 01:19:11",92,
MUSCLE_PERCENT,"2023-10-30 01:19:11",87,
BONE_PERCENT,"2023-10-30 01:19:11",5,
WATER_PERCENT,"2023-10-30 01:19:11",65,
FAT_PERCENT,"2023-10-29 02:28:16",8,
FAT_FREE_MASS,"2023-10-29 02:28:16",61,
"Fat Free Percent","2023-10-29 02:28:16",92,
MUSCLE_PERCENT,"2023-10-29 02:28:16",87,
BONE_PERCENT,"2023-10-29 02:28:16",5,
WATER_PERCENT,"2023-10-29 02:28:16",64,
FAT_PERCENT,"2023-10-14 07:24:14",9,
FAT_FREE_MASS,"2023-10-14 07:24:14",61,
"Fat Free Percent","2023-10-14 07:24:14",91,
MUSCLE_PERCENT,"2023-10-14 07:24:14",87,
BONE_PERCENT,"2023-10-14 07:24:14",5,
WATER_PERCENT,"2023-10-14 07:24:14",63,
FAT_PERCENT,"2023-09-29 09:55:38",9,
FAT_FREE_MASS,"2023-09-29 09:55:38",60,
"Fat Free Percent","2023-09-29 09:55:38",91,
MUSCLE_PERCENT,"2023-09-29 09:55:38",87,
BONE_PERCENT,"2023-09-29 09:55:38",5,
WATER_PERCENT,"2023-09-29 09:55:38",63,
FAT_PERCENT,"2023-09-24 22:33:06",8,
FAT_FREE_MASS,"2023-09-24 22:33:06",61,
"Fat Free Percent","2023-09-24 22:33:06",92,
MUSCLE_PERCENT,"2023-09-24 22:33:06",87,
BONE_PERCENT,"2023-09-24 22:33:06",5,
WATER_PERCENT,"2023-09-24 22:33:06",64,
FAT_PERCENT,"2023-09-24 22:12:56",8,
FAT_FREE_MASS,"2023-09-24 22:12:56",61,
"Fat Free Percent","2023-09-24 22:12:56",92,
MUSCLE_PERCENT,"2023-09-24 22:12:56",87,
BONE_PERCENT,"2023-09-24 22:12:56",5,
WATER_PERCENT,"2023-09-24 22:12:56",64,
FAT_PERCENT,"2023-09-22 01:31:13",9,
FAT_FREE_MASS,"2023-09-22 01:31:13",62,
"Fat Free Percent","2023-09-22 01:31:13",91,
MUSCLE_PERCENT,"2023-09-22 01:31:13",87,
BONE_PERCENT,"2023-09-22 01:31:13",5,
WATER_PERCENT,"2023-09-22 01:31:13",64,
FAT_PERCENT,"2023-09-21 07:26:24",9,
FAT_FREE_MASS,"2023-09-21 07:26:24",61,
"Fat Free Percent","2023-09-21 07:26:24",91,
MUSCLE_PERCENT,"2023-09-21 07:26:24",87,
BONE_PERCENT,"2023-09-21 07:26:24",5,
WATER_PERCENT,"2023-09-21 07:26:24",63,
FAT_PERCENT,"2023-09-20 03:11:50",8,
FAT_FREE_MASS,"2023-09-20 03:11:50",61,
"Fat Free Percent","2023-09-20 03:11:50",92,
MUSCLE_PERCENT,"2023-09-20 03:11:50",87,
BONE_PERCENT,"2023-09-20 03:11:50",5,
WATER_PERCENT,"2023-09-20 03:11:50",65,
FAT_PERCENT,"2023-09-13 09:38:36",8,
FAT_FREE_MASS,"2023-09-13 09:38:36",60,
"Fat Free Percent","2023-09-13 09:38:36",92,
MUSCLE_PERCENT,"2023-09-13 09:38:36",87,
BONE_PERCENT,"2023-09-13 09:38:36",5,
WATER_PERCENT,"2023-09-13 09:38:36",63,
FAT_PERCENT,"2023-09-13 08:03:51",9,
FAT_FREE_MASS,"2023-09-13 08:03:51",60,
"Fat Free Percent","2023-09-13 08:03:51",91,
MUSCLE_PERCENT,"2023-09-13 08:03:51",87,
BONE_PERCENT,"2023-09-13 08:03:51",5,
WATER_PERCENT,"2023-09-13 08:03:51",63,
FAT_PERCENT,"2023-09-11 02:43:16",8,
FAT_FREE_MASS,"2023-09-11 02:43:16",62,
"Fat Free Percent","2023-09-11 02:43:16",92,
MUSCLE_PERCENT,"2023-09-11 02:43:16",87,
BONE_PERCENT,"2023-09-11 02:43:16",5,
WATER_PERCENT,"2023-09-11 02:43:16",65,
FAT_PERCENT,"2023-09-10 10:32:27",9,
FAT_FREE_MASS,"2023-09-10 10:32:27",61,
"Fat Free Percent","2023-09-10 10:32:27",91,
MUSCLE_PERCENT,"2023-09-10 10:32:27",87,
BONE_PERCENT,"2023-09-10 10:32:27",5,
WATER_PERCENT,"2023-09-10 10:32:27",63,
"Vascular age","2023-09-09 11:27:27",26,
FAT_PERCENT,"2023-09-09 11:27:27",8,
FAT_FREE_MASS,"2023-09-09 11:27:27",60,
"Fat Free Percent","2023-09-09 11:27:27",92,
MUSCLE_PERCENT,"2023-09-09 11:27:27",87,
BONE_PERCENT,"2023-09-09 11:27:27",5,
WATER_PERCENT,"2023-09-09 11:27:27",63,
FAT_PERCENT,"2023-09-09 11:26:52",8,
FAT_FREE_MASS,"2023-09-09 11:26:52",60,
"Fat Free Percent","2023-09-09 11:26:52",92,
MUSCLE_PERCENT,"2023-09-09 11:26:52",87,
BONE_PERCENT,"2023-09-09 11:26:52",5,
WATER_PERCENT,"2023-09-09 11:26:52",63,
"PWV Reached count","2023-09-09 11:26:15","1,284",
"VA Reached count","2023-09-09 11:26:15","1,284",
FAT_PERCENT,"2023-09-09 11:26:15",8,
FAT_FREE_MASS,"2023-09-09 11:26:15",60,
"Fat Free Percent","2023-09-09 11:26:15",92,
MUSCLE_PERCENT,"2023-09-09 11:26:15",87,
BONE_PERCENT,"2023-09-09 11:26:15",5,
WATER_PERCENT,"2023-09-09 11:26:15",63,
FAT_PERCENT,"2023-09-09 01:33:25",7,
FAT_FREE_MASS,"2023-09-09 01:33:25",61,
"Fat Free Percent","2023-09-09 01:33:25",93,
MUSCLE_PERCENT,"2023-09-09 01:33:25",88,
BONE_PERCENT,"2023-09-09 01:33:25",5,
WATER_PERCENT,"2023-09-09 01:33:25",66,
FAT_PERCENT,"2023-09-06 09:32:06",8,
FAT_FREE_MASS,"2023-09-06 09:32:06",61,
"Fat Free Percent","2023-09-06 09:32:06",92,
MUSCLE_PERCENT,"2023-09-06 09:32:06",87,
BONE_PERCENT,"2023-09-06 09:32:06",5,
WATER_PERCENT,"2023-09-06 09:32:06",63,
FAT_PERCENT,"2023-08-26 01:49:50",7,
FAT_FREE_MASS,"2023-08-26 01:49:50",62,
"Fat Free Percent","2023-08-26 01:49:50",93,
MUSCLE_PERCENT,"2023-08-26 01:49:50",88,
BONE_PERCENT,"2023-08-26 01:49:50",5,
WATER_PERCENT,"2023-08-26 01:49:50",66,
FAT_PERCENT,"2023-08-20 07:09:27",9,
FAT_FREE_MASS,"2023-08-20 07:09:27",61,
"Fat Free Percent","2023-08-20 07:09:27",91,
MUSCLE_PERCENT,"2023-08-20 07:09:27",87,
BONE_PERCENT,"2023-08-20 07:09:27",5,
WATER_PERCENT,"2023-08-20 07:09:27",63,
FAT_PERCENT,"2023-08-19 01:53:42",7,
FAT_FREE_MASS,"2023-08-19 01:53:42",62,
"Fat Free Percent","2023-08-19 01:53:42",93,
MUSCLE_PERCENT,"2023-08-19 01:53:42",88,
BONE_PERCENT,"2023-08-19 01:53:42",5,
WATER_PERCENT,"2023-08-19 01:53:42",66,
FAT_PERCENT,"2023-08-18 08:33:24",8,
FAT_FREE_MASS,"2023-08-18 08:33:24",61,
"Fat Free Percent","2023-08-18 08:33:24",92,
MUSCLE_PERCENT,"2023-08-18 08:33:24",87,
BONE_PERCENT,"2023-08-18 08:33:24",5,
WATER_PERCENT,"2023-08-18 08:33:24",64,
"PWV Reached count","2023-08-17 01:11:56","1,283",
"VA Reached count","2023-08-17 01:11:56","1,283",
FAT_PERCENT,"2023-08-17 01:11:56",7,
FAT_FREE_MASS,"2023-08-17 01:11:56",61,
"Fat Free Percent","2023-08-17 01:11:56",93,
MUSCLE_PERCENT,"2023-08-17 01:11:56",88,
BONE_PERCENT,"2023-08-17 01:11:56",5,
WATER_PERCENT,"2023-08-17 01:11:56",66,
FAT_PERCENT,"2023-08-03 23:21:05",9,
FAT_FREE_MASS,"2023-08-03 23:21:05",60,
"Fat Free Percent","2023-08-03 23:21:05",91,
MUSCLE_PERCENT,"2023-08-03 23:21:05",86,
BONE_PERCENT,"2023-08-03 23:21:05",5,
WATER_PERCENT,"2023-08-03 23:21:05",62,
FAT_PERCENT,"2023-07-22 01:46:33",8,
FAT_FREE_MASS,"2023-07-22 01:46:33",61,
"Fat Free Percent","2023-07-22 01:46:33",92,
MUSCLE_PERCENT,"2023-07-22 01:46:33",87,
BONE_PERCENT,"2023-07-22 01:46:33",5,
WATER_PERCENT,"2023-07-22 01:46:33",64,
FAT_PERCENT,"2023-07-19 10:04:21",9,
FAT_FREE_MASS,"2023-07-19 10:04:21",61,
"Fat Free Percent","2023-07-19 10:04:21",91,
MUSCLE_PERCENT,"2023-07-19 10:04:21",86,
BONE_PERCENT,"2023-07-19 10:04:21",5,
WATER_PERCENT,"2023-07-19 10:04:21",63,
FAT_PERCENT,"2023-07-17 00:01:54",8,
FAT_FREE_MASS,"2023-07-17 00:01:54",62,
"Fat Free Percent","2023-07-17 00:01:54",92,
MUSCLE_PERCENT,"2023-07-17 00:01:54",87,
BONE_PERCENT,"2023-07-17 00:01:54",5,
WATER_PERCENT,"2023-07-17 00:01:54",65,
FAT_PERCENT,"2023-07-14 23:36:38",8,
FAT_FREE_MASS,"2023-07-14 23:36:38",62,
"Fat Free Percent","2023-07-14 23:36:38",92,
MUSCLE_PERCENT,"2023-07-14 23:36:38",87,
BONE_PERCENT,"2023-07-14 23:36:38",5,
WATER_PERCENT,"2023-07-14 23:36:38",65,
FAT_PERCENT,"2023-07-14 02:06:57",7,
FAT_FREE_MASS,"2023-07-14 02:06:57",62,
"Fat Free Percent","2023-07-14 02:06:57",93,
MUSCLE_PERCENT,"2023-07-14 02:06:57",88,
BONE_PERCENT,"2023-07-14 02:06:57",5,
WATER_PERCENT,"2023-07-14 02:06:57",66,
FAT_PERCENT,"2023-07-07 14:53:03",8,
FAT_FREE_MASS,"2023-07-07 14:53:03",61,
"Fat Free Percent","2023-07-07 14:53:03",92,
MUSCLE_PERCENT,"2023-07-07 14:53:03",88,
BONE_PERCENT,"2023-07-07 14:53:03",5,
WATER_PERCENT,"2023-07-07 14:53:03",65,
"Vascular age","2023-07-03 00:02:41",23,
FAT_PERCENT,"2023-07-03 00:02:41",9,
FAT_FREE_MASS,"2023-07-03 00:02:41",63,
"Fat Free Percent","2023-07-03 00:02:41",91,
MUSCLE_PERCENT,"2023-07-03 00:02:41",87,
BONE_PERCENT,"2023-07-03 00:02:41",5,
WATER_PERCENT,"2023-07-03 00:02:41",64,
FAT_PERCENT,"2023-07-03 00:01:53",9,
FAT_FREE_MASS,"2023-07-03 00:01:53",63,
"Fat Free Percent","2023-07-03 00:01:53",91,
MUSCLE_PERCENT,"2023-07-03 00:01:53",87,
BONE_PERCENT,"2023-07-03 00:01:53",5,
WATER_PERCENT,"2023-07-03 00:01:53",65,
"PWV Reached count","2023-07-03 00:01:14","1,283",
"VA Reached count","2023-07-03 00:01:14","1,283",
FAT_PERCENT,"2023-06-26 08:47:40",8,
FAT_FREE_MASS,"2023-06-26 08:47:40",61,
"Fat Free Percent","2023-06-26 08:47:40",92,
MUSCLE_PERCENT,"2023-06-26 08:47:40",87,
BONE_PERCENT,"2023-06-26 08:47:40",5,
WATER_PERCENT,"2023-06-26 08:47:40",63,
FAT_PERCENT,"2023-06-22 10:01:41",8,
FAT_FREE_MASS,"2023-06-22 10:01:41",60,
"Fat Free Percent","2023-06-22 10:01:41",92,
MUSCLE_PERCENT,"2023-06-22 10:01:41",87,
BONE_PERCENT,"2023-06-22 10:01:41",5,
WATER_PERCENT,"2023-06-22 10:01:41",63,
FAT_PERCENT,"2023-06-19 23:18:06",7,
FAT_FREE_MASS,"2023-06-19 23:18:06",62,
"Fat Free Percent","2023-06-19 23:18:06",93,
MUSCLE_PERCENT,"2023-06-19 23:18:06",88,
BONE_PERCENT,"2023-06-19 23:18:06",5,
WATER_PERCENT,"2023-06-19 23:18:06",67,
FAT_PERCENT,"2023-06-16 00:59:08",8,
FAT_FREE_MASS,"2023-06-16 00:59:08",62,
"Fat Free Percent","2023-06-16 00:59:08",92,
MUSCLE_PERCENT,"2023-06-16 00:59:08",88,
BONE_PERCENT,"2023-06-16 00:59:08",5,
WATER_PERCENT,"2023-06-16 00:59:08",65,
FAT_PERCENT,"2023-06-15 00:04:36",8,
FAT_FREE_MASS,"2023-06-15 00:04:36",62,
"Fat Free Percent","2023-06-15 00:04:36",92,
MUSCLE_PERCENT,"2023-06-15 00:04:36",87,
BONE_PERCENT,"2023-06-15 00:04:36",5,
WATER_PERCENT,"2023-06-15 00:04:36",65,
FAT_PERCENT,"2023-06-13 22:43:40",7,
FAT_FREE_MASS,"2023-06-13 22:43:40",61,
"Fat Free Percent","2023-06-13 22:43:40",93,
MUSCLE_PERCENT,"2023-06-13 22:43:40",88,
BONE_PERCENT,"2023-06-13 22:43:40",5,
WATER_PERCENT,"2023-06-13 22:43:40",66,
FAT_PERCENT,"2023-06-13 01:31:44",8,
FAT_FREE_MASS,"2023-06-13 01:31:44",62,
"Fat Free Percent","2023-06-13 01:31:44",92,
MUSCLE_PERCENT,"2023-06-13 01:31:44",87,
BONE_PERCENT,"2023-06-13 01:31:44",5,
WATER_PERCENT,"2023-06-13 01:31:44",65,
FAT_PERCENT,"2023-06-12 10:38:19",9,
FAT_FREE_MASS,"2023-06-12 10:38:19",61,
"Fat Free Percent","2023-06-12 10:38:19",91,
MUSCLE_PERCENT,"2023-06-12 10:38:19",87,
BONE_PERCENT,"2023-06-12 10:38:19",5,
WATER_PERCENT,"2023-06-12 10:38:19",63,
FAT_PERCENT,"2023-06-09 08:05:32",8,
FAT_FREE_MASS,"2023-06-09 08:05:32",61,
"Fat Free Percent","2023-06-09 08:05:32",92,
MUSCLE_PERCENT,"2023-06-09 08:05:32",87,
BONE_PERCENT,"2023-06-09 08:05:32",5,
WATER_PERCENT,"2023-06-09 08:05:32",63,
FAT_PERCENT,"2023-06-09 00:34:27",8,
FAT_FREE_MASS,"2023-06-09 00:34:27",62,
"Fat Free Percent","2023-06-09 00:34:27",92,
MUSCLE_PERCENT,"2023-06-09 00:34:27",88,
BONE_PERCENT,"2023-06-09 00:34:27",5,
WATER_PERCENT,"2023-06-09 00:34:27",66,
FAT_PERCENT,"2023-06-08 09:42:14",9,
FAT_FREE_MASS,"2023-06-08 09:42:14",60,
"Fat Free Percent","2023-06-08 09:42:14",91,
MUSCLE_PERCENT,"2023-06-08 09:42:14",87,
BONE_PERCENT,"2023-06-08 09:42:14",5,
WATER_PERCENT,"2023-06-08 09:42:14",63,
FAT_PERCENT,"2023-06-06 23:35:39",8,
FAT_FREE_MASS,"2023-06-06 23:35:39",61,
"Fat Free Percent","2023-06-06 23:35:39",92,
MUSCLE_PERCENT,"2023-06-06 23:35:39",87,
BONE_PERCENT,"2023-06-06 23:35:39",5,
WATER_PERCENT,"2023-06-06 23:35:39",65,
FAT_PERCENT,"2023-05-27 06:08:52",9,
FAT_FREE_MASS,"2023-05-27 06:08:52",60,
"Fat Free Percent","2023-05-27 06:08:52",91,
MUSCLE_PERCENT,"2023-05-27 06:08:52",87,
BONE_PERCENT,"2023-05-27 06:08:52",5,
WATER_PERCENT,"2023-05-27 06:08:52",63,
FAT_PERCENT,"2023-05-26 23:14:09",8,
FAT_FREE_MASS,"2023-05-26 23:14:09",61,
"Fat Free Percent","2023-05-26 23:14:09",92,
MUSCLE_PERCENT,"2023-05-26 23:14:09",88,
BONE_PERCENT,"2023-05-26 23:14:09",5,
WATER_PERCENT,"2023-05-26 23:14:09",65,
FAT_PERCENT,"2023-05-23 10:51:54",8,
FAT_FREE_MASS,"2023-05-23 10:51:54",61,
"Fat Free Percent","2023-05-23 10:51:54",92,
MUSCLE_PERCENT,"2023-05-23 10:51:54",87,
BONE_PERCENT,"2023-05-23 10:51:54",5,
WATER_PERCENT,"2023-05-23 10:51:54",64,
FAT_PERCENT,"2023-05-22 00:55:44",7,
FAT_FREE_MASS,"2023-05-22 00:55:44",62,
"Fat Free Percent","2023-05-22 00:55:44",93,
MUSCLE_PERCENT,"2023-05-22 00:55:44",88,
BONE_PERCENT,"2023-05-22 00:55:44",5,
WATER_PERCENT,"2023-05-22 00:55:44",66,
"PWV Reached count","2023-05-10 10:02:09","1,284",
"VA Reached count","2023-05-10 10:02:09","1,284",
FAT_PERCENT,"2023-05-10 10:02:09",8,
FAT_FREE_MASS,"2023-05-10 10:02:09",60,
"Fat Free Percent","2023-05-10 10:02:09",92,
MUSCLE_PERCENT,"2023-05-10 10:02:09",87,
BONE_PERCENT,"2023-05-10 10:02:09",5,
WATER_PERCENT,"2023-05-10 10:02:09",63,
FAT_PERCENT,"2023-05-07 11:01:15",9,
FAT_FREE_MASS,"2023-05-07 11:01:15",61,
"Fat Free Percent","2023-05-07 11:01:15",91,
MUSCLE_PERCENT,"2023-05-07 11:01:15",87,
BONE_PERCENT,"2023-05-07 11:01:15",5,
WATER_PERCENT,"2023-05-07 11:01:15",63,
FAT_PERCENT,"2023-05-06 11:39:55",9,
FAT_FREE_MASS,"2023-05-06 11:39:55",60,
"Fat Free Percent","2023-05-06 11:39:55",91,
MUSCLE_PERCENT,"2023-05-06 11:39:55",87,
BONE_PERCENT,"2023-05-06 11:39:55",5,
WATER_PERCENT,"2023-05-06 11:39:55",63,
"PWV Reached count","2023-05-05 11:04:05","1,283",
"VA Reached count","2023-05-05 11:04:05","1,283",
FAT_PERCENT,"2023-04-24 00:44:13",9,
FAT_FREE_MASS,"2023-04-24 00:44:13",63,
"Fat Free Percent","2023-04-24 00:44:13",91,
MUSCLE_PERCENT,"2023-04-24 00:44:13",87,
BONE_PERCENT,"2023-04-24 00:44:13",5,
WATER_PERCENT,"2023-04-24 00:44:13",64,
FAT_PERCENT,"2023-04-22 17:11:32",9,
FAT_FREE_MASS,"2023-04-22 17:11:32",63,
"Fat Free Percent","2023-04-22 17:11:32",91,
MUSCLE_PERCENT,"2023-04-22 17:11:32",87,
BONE_PERCENT,"2023-04-22 17:11:32",5,
WATER_PERCENT,"2023-04-22 17:11:32",64,
FAT_PERCENT,"2023-04-22 10:34:28",9,
FAT_FREE_MASS,"2023-04-22 10:34:28",62,
"Fat Free Percent","2023-04-22 10:34:28",91,
MUSCLE_PERCENT,"2023-04-22 10:34:28",87,
BONE_PERCENT,"2023-04-22 10:34:28",5,
WATER_PERCENT,"2023-04-22 10:34:28",63,
FAT_PERCENT,"2023-04-22 01:15:02",8,
FAT_FREE_MASS,"2023-04-22 01:15:02",62,
"Fat Free Percent","2023-04-22 01:15:02",92,
MUSCLE_PERCENT,"2023-04-22 01:15:02",88,
BONE_PERCENT,"2023-04-22 01:15:02",5,
WATER_PERCENT,"2023-04-22 01:15:02",66,
FAT_PERCENT,"2023-04-20 01:26:44",7,
FAT_FREE_MASS,"2023-04-20 01:26:44",64,
"Fat Free Percent","2023-04-20 01:26:44",93,
MUSCLE_PERCENT,"2023-04-20 01:26:44",88,
BONE_PERCENT,"2023-04-20 01:26:44",5,
WATER_PERCENT,"2023-04-20 01:26:44",68,
FAT_PERCENT,"2023-04-19 10:42:15",8,
FAT_FREE_MASS,"2023-04-19 10:42:15",62,
"Fat Free Percent","2023-04-19 10:42:15",92,
MUSCLE_PERCENT,"2023-04-19 10:42:15",87,
BONE_PERCENT,"2023-04-19 10:42:15",5,
WATER_PERCENT,"2023-04-19 10:42:15",64,
FAT_PERCENT,"2023-04-17 08:31:42",8,
FAT_FREE_MASS,"2023-04-17 08:31:42",61,
"Fat Free Percent","2023-04-17 08:31:42",92,
MUSCLE_PERCENT,"2023-04-17 08:31:42",87,
BONE_PERCENT,"2023-04-17 08:31:42",5,
WATER_PERCENT,"2023-04-17 08:31:42",63,
FAT_PERCENT,"2023-04-14 00:43:49",8,
FAT_FREE_MASS,"2023-04-14 00:43:49",62,
"Fat Free Percent","2023-04-14 00:43:49",92,
MUSCLE_PERCENT,"2023-04-14 00:43:49",87,
BONE_PERCENT,"2023-04-14 00:43:49",5,
WATER_PERCENT,"2023-04-14 00:43:49",64,
FAT_PERCENT,"2023-04-10 11:56:13",8,
FAT_FREE_MASS,"2023-04-10 11:56:13",61,
"Fat Free Percent","2023-04-10 11:56:13",92,
MUSCLE_PERCENT,"2023-04-10 11:56:13",87,
BONE_PERCENT,"2023-04-10 11:56:13",5,
WATER_PERCENT,"2023-04-10 11:56:13",64,
FAT_PERCENT,"2023-04-09 12:41:34",8,
FAT_FREE_MASS,"2023-04-09 12:41:34",61,
"Fat Free Percent","2023-04-09 12:41:34",92,
MUSCLE_PERCENT,"2023-04-09 12:41:34",87,
BONE_PERCENT,"2023-04-09 12:41:34",5,
WATER_PERCENT,"2023-04-09 12:41:34",63,
FAT_PERCENT,"2023-04-04 03:10:59",8,
FAT_FREE_MASS,"2023-04-04 03:10:59",61,
"Fat Free Percent","2023-04-04 03:10:59",92,
MUSCLE_PERCENT,"2023-04-04 03:10:59",88,
BONE_PERCENT,"2023-04-04 03:10:59",5,
WATER_PERCENT,"2023-04-04 03:10:59",65,
FAT_PERCENT,"2023-04-04 01:39:58",8,
FAT_FREE_MASS,"2023-04-04 01:39:58",62,
"Fat Free Percent","2023-04-04 01:39:58",92,
MUSCLE_PERCENT,"2023-04-04 01:39:58",87,
BONE_PERCENT,"2023-04-04 01:39:58",5,
WATER_PERCENT,"2023-04-04 01:39:58",65,
FAT_PERCENT,"2023-03-24 23:05:50",8,
FAT_FREE_MASS,"2023-03-24 23:05:50",62,
"Fat Free Percent","2023-03-24 23:05:50",92,
MUSCLE_PERCENT,"2023-03-24 23:05:50",88,
BONE_PERCENT,"2023-03-24 23:05:50",5,
WATER_PERCENT,"2023-03-24 23:05:50",65,
FAT_PERCENT,"2023-03-24 21:45:08",8,
FAT_FREE_MASS,"2023-03-24 21:45:08",61,
"Fat Free Percent","2023-03-24 21:45:08",92,
MUSCLE_PERCENT,"2023-03-24 21:45:08",88,
BONE_PERCENT,"2023-03-24 21:45:08",5,
WATER_PERCENT,"2023-03-24 21:45:08",65,
FAT_PERCENT,"2023-03-17 03:22:43",7,
FAT_FREE_MASS,"2023-03-17 03:22:43",62,
"Fat Free Percent","2023-03-17 03:22:43",93,
MUSCLE_PERCENT,"2023-03-17 03:22:43",88,
BONE_PERCENT,"2023-03-17 03:22:43",5,
WATER_PERCENT,"2023-03-17 03:22:43",66,
FAT_PERCENT,"2023-03-16 11:52:24",8,
FAT_FREE_MASS,"2023-03-16 11:52:24",60,
"Fat Free Percent","2023-03-16 11:52:24",92,
MUSCLE_PERCENT,"2023-03-16 11:52:24",87,
BONE_PERCENT,"2023-03-16 11:52:24",5,
WATER_PERCENT,"2023-03-16 11:52:24",63,
FAT_PERCENT,"2023-03-13 01:29:11",7,
FAT_FREE_MASS,"2023-03-13 01:29:11",62,
"Fat Free Percent","2023-03-13 01:29:11",93,
MUSCLE_PERCENT,"2023-03-13 01:29:11",88,
BONE_PERCENT,"2023-03-13 01:29:11",5,
WATER_PERCENT,"2023-03-13 01:29:11",67,
FAT_PERCENT,"2023-03-11 01:55:47",8,
FAT_FREE_MASS,"2023-03-11 01:55:47",62,
"Fat Free Percent","2023-03-11 01:55:47",92,
MUSCLE_PERCENT,"2023-03-11 01:55:47",88,
BONE_PERCENT,"2023-03-11 01:55:47",5,
WATER_PERCENT,"2023-03-11 01:55:47",66,
FAT_PERCENT,"2023-03-10 02:47:42",7,
FAT_FREE_MASS,"2023-03-10 02:47:42",62,
"Fat Free Percent","2023-03-10 02:47:42",93,
MUSCLE_PERCENT,"2023-03-10 02:47:42",88,
BONE_PERCENT,"2023-03-10 02:47:42",5,
WATER_PERCENT,"2023-03-10 02:47:42",66,
FAT_PERCENT,"2023-03-08 23:45:11",7,
FAT_FREE_MASS,"2023-03-08 23:45:11",62,
"Fat Free Percent","2023-03-08 23:45:11",93,
MUSCLE_PERCENT,"2023-03-08 23:45:11",88,
BONE_PERCENT,"2023-03-08 23:45:11",5,
WATER_PERCENT,"2023-03-08 23:45:11",67,
FAT_PERCENT,"2023-03-07 09:33:53",8,
FAT_FREE_MASS,"2023-03-07 09:33:53",61,
"Fat Free Percent","2023-03-07 09:33:53",92,
MUSCLE_PERCENT,"2023-03-07 09:33:53",87,
BONE_PERCENT,"2023-03-07 09:33:53",5,
WATER_PERCENT,"2023-03-07 09:33:53",64,
"PWV Reached count","2023-03-06 09:42:49","1,282",
"VA Reached count","2023-03-06 09:42:49","1,282",
FAT_PERCENT,"2023-03-06 09:42:49",8,
FAT_FREE_MASS,"2023-03-06 09:42:49",60,
"Fat Free Percent","2023-03-06 09:42:49",92,
MUSCLE_PERCENT,"2023-03-06 09:42:49",87,
BONE_PERCENT,"2023-03-06 09:42:49",5,
WATER_PERCENT,"2023-03-06 09:42:49",63,
FAT_PERCENT,"2023-03-06 09:42:19",8,
FAT_FREE_MASS,"2023-03-06 09:42:19",61,
"Fat Free Percent","2023-03-06 09:42:19",92,
MUSCLE_PERCENT,"2023-03-06 09:42:19",88,
BONE_PERCENT,"2023-03-06 09:42:19",5,
WATER_PERCENT,"2023-03-06 09:42:19",64,
